[2021-05-02 23:01:01.735834] `` [2021-05-02 23:01:11.779377] `connect 192.168.0.235 4450` [2021-05-02 23:01:19.445679] `download heck1.txt` 
	2021-05-02 23:01:19.505786	12724	1024	3614	28.33425567238517
	2021-05-02 23:01:19.510147	36084	1024	4361	23.480853015363447
	2021-05-02 23:01:19.510970	44844	1024	823	124.4228432563791
	2021-05-02 23:01:19.511399	68204	1024	429	238.69463869463868
	2021-05-02 23:01:19.614108	74044	1024	102709	0.9969915002580105
	2021-05-02 23:01:19.615105	91564	1024	997	102.70812437311936
	2021-05-02 23:01:19.616098	94484	1024	993	103.12185297079557
	2021-05-02 23:01:19.719345	135364	1024	103247	0.9917963718074133
	2021-05-02 23:01:19.719867	149964	1024	522	196.1685823754789
	2021-05-02 23:01:19.720589	176244	1024	722	141.82825484764544
	2021-05-02 23:01:19.721404	199604	1024	815	125.64417177914112
	2021-05-02 23:01:19.721940	224256	1024	536	191.04477611940297
	2021-05-02 23:01:19.722879	236544	1024	939	109.05218317358893
	2021-05-02 23:01:19.826065	238004	1024	103186	0.9923826875738957
	2021-05-02 23:01:19.826764	255524	1024	699	146.49499284692416
	2021-05-02 23:01:19.828357	278884	1024	1593	64.2812303829253
	2021-05-02 23:01:19.830055	315384	1024	1554	65.8944658944659
	2021-05-02 23:01:19.856423	341664	1024	26368	3.8834951456310676
	2021-05-02 23:01:19.858505	365024	1024	2082	49.183477425552354
	2021-05-02 23:01:19.859659	413204	1024	1154	88.73483535528595
	2021-05-02 23:01:19.859995	458464	1024	336	304.76190476190476
	2021-05-02 23:01:19.873541	461384	1024	13546	7.559427137162262
	2021-05-02 23:01:19.874417	489124	1024	876	116.89497716894977
	2021-05-02 23:01:19.876224	515404	1024	1807	56.66851134477034
	2021-05-02 23:01:19.879285	562124	1024	3061	33.453119895459
	2021-05-02 23:01:19.886376	623444	1024	7091	14.440840502044846
	2021-05-02 23:01:19.887340	683304	1024	964	106.2240663900415
	2021-05-02 23:01:19.888369	718344	1024	1029	99.51409135082604
	2021-05-02 23:01:19.889339	746084	1024	970	105.56701030927836
	2021-05-02 23:01:19.890336	779664	1024	997	102.70812437311936
	2021-05-02 23:01:19.894325	814704	1024	3989	25.670594133868136
	2021-05-02 23:01:19.896321	826384	1024	1996	51.302605210420836
	2021-05-02 23:01:19.897314	860176	1024	993	103.12185297079557
	2021-05-02 23:01:19.898311	905224	1024	997	102.70812437311936
	2021-05-02 23:01:19.899964	940264	1024	1653	61.94797338173019
	2021-05-02 23:01:19.900125	956324	1024	161	636.0248447204968
	2021-05-02 23:01:19.900206	965084	1024	81	1264.1975308641975
	2021-05-02 23:01:19.900252	968004	1024	46	2226.086956521739
	2021-05-02 23:01:19.902414	970924	1024	2162	47.36355226641999
	2021-05-02 23:01:19.902631	992824	1024	217	471.889400921659
	2021-05-02 23:01:19.903768	1010344	1024	1137	90.06156552330695
	2021-05-02 23:01:19.905856	1048304	1024	2088	49.042145593869726
	2021-05-02 23:01:19.906676	1086264	1024	820	124.8780487804878
	2021-05-02 23:01:19.906993	1099404	1024	317	323.0283911671924
	2021-05-02 23:01:19.908739	1108164	1024	1746	58.6483390607102
	2021-05-02 23:01:19.908958	1111084	1024	219	467.57990867579906
	2021-05-02 23:01:19.910617	1114004	1024	1659	61.72393007836045
	2021-05-02 23:01:19.910993	1138824	1024	376	272.3404255319149
	2021-05-02 23:01:19.911442	1141744	1024	449	228.06236080178172
	2021-05-02 23:01:19.911514	1147584	1024	72	1422.2222222222222
	2021-05-02 23:01:19.911579	1153424	1024	65	1575.3846153846155
	2021-05-02 23:01:19.911909	1176784	1024	330	310.3030303030303
	2021-05-02 23:01:19.912151	1182624	1024	242	423.1404958677686
	2021-05-02 23:01:19.912349	1203064	1024	198	517.1717171717172
	2021-05-02 23:01:19.912515	1214744	1024	166	616.8674698795181
	2021-05-02 23:01:19.913356	1220584	1024	841	121.75980975029725
	2021-05-02 23:01:19.914948	1258544	1024	1592	64.321608040201
	2021-05-02 23:01:19.915140	1274604	1024	192	533.3333333333333
	2021-05-02 23:01:19.915965	1296504	1024	825	124.12121212121212
	2021-05-02 23:01:19.916147	1299424	1024	182	562.6373626373627
	2021-05-02 23:01:19.917105	1332224	1024	958	106.88935281837159
	2021-05-02 23:01:19.917368	1336320	1024	263	389.35361216730035
	2021-05-02 23:01:19.917399	1340416	1024	31	3303.2258064516127
	2021-05-02 23:01:19.918476	1373184	1024	1077	95.07892293407613
	2021-05-02 23:01:19.919844	1414144	1024	1368	74.85380116959064
	2021-05-02 23:01:19.921987	1416192	1024	2143	47.783481101259916
	2021-05-02 23:01:19.922145	1430528	1024	158	648.1012658227849
	2021-05-02 23:01:19.922539	1473536	1024	394	259.8984771573604
	2021-05-02 23:01:19.922635	1481728	1024	96	1066.6666666666665
	2021-05-02 23:01:19.922911	1483776	1024	276	371.0144927536232
	2021-05-02 23:01:19.922942	1487872	1024	31	3303.2258064516127
	2021-05-02 23:01:19.922985	1489920	1024	43	2381.3953488372094
	2021-05-02 23:01:19.923293	1500160	1024	308	332.46753246753246
	2021-05-02 23:01:19.923324	1504256	1024	31	3303.2258064516127
	2021-05-02 23:01:19.923482	1522688	1024	158	648.1012658227849
	2021-05-02 23:01:19.924092	1524736	1024	610	167.86885245901638
	2021-05-02 23:01:19.924402	1561600	1024	310	330.3225806451613
	2021-05-02 23:01:19.925004	1563648	1024	602	170.09966777408638
	2021-05-02 23:01:19.926009	1608704	1024	1005	101.89054726368158
	2021-05-02 23:01:19.927001	1631232	1024	992	103.2258064516129
	2021-05-02 23:01:19.928003	1656792	1024	1002	102.19560878243512
	2021-05-02 23:01:19.928143	1668320	1024	140	731.4285714285714
	2021-05-02 23:01:19.929146	1697520	1024	1003	102.09371884346959
	2021-05-02 23:01:19.930154	1741320	1024	1008	101.58730158730158
	2021-05-02 23:01:19.931161	1785120	1024	1007	101.68818272095332
	2021-05-02 23:01:19.932153	1813792	1024	992	103.2258064516129
	2021-05-02 23:01:19.932512	1830912	588	359	163.78830083565458
	2021-05-02 23:01:19.933512	1880156	1024	1000	102.4
	2021-05-02 23:01:19.934826	1929796	1024	1314	77.92998477929984
	2021-05-02 23:01:19.935826	1978368	588	1000	58.8
	2021-05-02 23:01:19.936823	2027348	1024	997	102.70812437311936
	2021-05-02 23:01:19.937820	2076988	1024	997	102.70812437311936
	2021-05-02 23:01:19.938817	2114948	1024	997	102.70812437311936
	2021-05-02 23:01:19.939815	2142688	1024	998	102.60521042084167
	2021-05-02 23:01:19.940817	2179188	1024	1002	102.19560878243512
	2021-05-02 23:01:19.941949	2231748	1024	1132	90.45936395759718
	2021-05-02 23:01:19.942086	2237588	1024	137	747.4452554744526
	2021-05-02 23:01:19.943148	2284308	1024	1062	96.42184557438794
	2021-05-02 23:01:19.944786	2301828	1024	1638	62.51526251526251
	2021-05-02 23:01:19.945331	2363148	1024	545	187.88990825688074
	2021-05-02 23:01:19.947327	2462316	1024	997	102.70812437311936
	2021-05-02 23:01:19.947495	2485788	1024	168	609.5238095238095
	2021-05-02 23:01:19.948296	2497468	1024	801	127.84019975031211
	2021-05-02 23:01:19.949103	2500388	1024	807	126.88971499380422
	2021-05-02 23:01:19.949287	2516448	1024	184	556.5217391304348
	2021-05-02 23:01:19.949501	2541268	1024	214	478.5046728971962
	2021-05-02 23:01:19.951581	2555868	1024	2080	49.23076923076923
	2021-05-02 23:01:19.951775	2571928	1024	194	527.8350515463917
	2021-05-02 23:01:19.951925	2590908	1024	150	682.6666666666667
	2021-05-02 23:01:19.952006	2599668	1024	81	1264.1975308641975
	2021-05-02 23:01:19.952369	2602588	1024	363	282.09366391184574
	2021-05-02 23:01:19.952530	2614268	1024	161	636.0248447204968
	2021-05-02 23:01:19.952695	2625948	1024	165	620.6060606060606
	2021-05-02 23:01:19.954085	2660988	1024	1390	73.66906474820144
	2021-05-02 23:01:19.954280	2677048	1024	195	525.1282051282051
	2021-05-02 23:01:19.954352	2690188	1024	72	1422.2222222222222
	2021-05-02 23:01:19.954382	2693108	1024	30	3413.3333333333335
	2021-05-02 23:01:19.954443	2698948	1024	61	1678.688524590164
	2021-05-02 23:01:19.954485	2701868	1024	42	2438.095238095238
	2021-05-02 23:01:19.955268	2713548	1024	783	130.77905491698596
	2021-05-02 23:01:19.955552	2742748	1024	284	360.5633802816902
	2021-05-02 23:01:19.955704	2757348	1024	152	673.6842105263157
	2021-05-02 23:01:19.955825	2769028	1024	121	846.2809917355372
	2021-05-02 23:01:19.956476	2774868	1024	651	157.29646697388634
	2021-05-02 23:01:19.957481	2833268	1024	1005	101.89054726368158
	2021-05-02 23:01:19.958473	2891668	1024	992	103.2258064516129
	2021-05-02 23:01:19.959471	2935468	1024	998	102.60521042084167
	2021-05-02 23:01:19.959771	2950068	1024	300	341.33333333333337
	2021-05-02 23:01:19.960701	2996788	1024	930	110.10752688172043
	2021-05-02 23:01:19.961701	3024528	1024	1000	102.4
	2021-05-02 23:01:19.961933	3049348	1024	232	441.37931034482756
	2021-05-02 23:01:19.962038	3061028	1024	105	975.2380952380953
	2021-05-02 23:01:19.963036	3093148	1024	998	102.60521042084167
	2021-05-02 23:01:19.964037	3131108	1024	1001	102.2977022977023
	2021-05-02 23:01:19.965035	3192428	1024	998	102.60521042084167
	2021-05-02 23:01:19.966318	3253748	1024	1283	79.81293842556508
	2021-05-02 23:01:19.967338	3315068	1024	1020	100.3921568627451
	2021-05-02 23:01:19.968314	3369984	1024	976	104.91803278688525
	2021-05-02 23:01:19.969311	3406848	1024	997	102.70812437311936
	2021-05-02 23:01:19.970313	3435520	1024	1002	102.19560878243512
	2021-05-02 23:01:19.970742	3437568	1024	429	238.69463869463868
	2021-05-02 23:01:19.971741	3499008	1024	999	102.5025025025025
	2021-05-02 23:01:19.972738	3548160	1024	997	102.70812437311936
	2021-05-02 23:01:19.973691	3562496	1024	953	107.4501573976915
	2021-05-02 23:01:19.975002	3580928	1024	1311	78.10831426392068
	2021-05-02 23:01:19.975167	3599360	1024	165	620.6060606060606
	2021-05-02 23:01:19.975575	3646464	1024	408	250.98039215686273
	2021-05-02 23:01:19.975663	3656704	1024	88	1163.6363636363637
	2021-05-02 23:01:19.975733	3664896	1024	70	1462.857142857143
	2021-05-02 23:01:19.975874	3681280	1024	141	726.2411347517731
	2021-05-02 23:01:19.978475	3687424	1024	2601	39.369473279507886
	2021-05-02 23:01:19.978659	3705856	1024	184	556.5217391304348
	2021-05-02 23:01:19.978778	3716096	1024	119	860.5042016806723
	2021-05-02 23:01:19.980504	3718144	1024	1726	59.327925840092696
	2021-05-02 23:01:19.980809	3750912	1024	305	335.73770491803276
	2021-05-02 23:01:19.980841	3755008	1024	32	3200.0
	2021-05-02 23:01:19.980914	3763200	1024	73	1402.7397260273972
	2021-05-02 23:01:19.980983	3771392	1024	69	1484.0579710144928
	2021-05-02 23:01:19.981106	3785728	1024	123	832.5203252032521
	2021-05-02 23:01:19.981177	3793920	1024	71	1442.2535211267607
	2021-05-02 23:01:19.981246	3802112	1024	69	1484.0579710144928
	2021-05-02 23:01:19.981874	3808256	1024	628	163.05732484076435
	2021-05-02 23:01:19.982072	3824640	1024	198	517.1717171717172
	2021-05-02 23:01:19.982493	3836928	1024	421	243.23040380047507
	2021-05-02 23:01:19.982752	3867648	1024	259	395.3667953667954
	2021-05-02 23:01:19.983217	3871744	1024	465	220.21505376344086
	2021-05-02 23:01:19.983429	3894272	1024	212	483.0188679245283
	2021-05-02 23:01:19.983519	3902464	1024	90	1137.7777777777778
	2021-05-02 23:01:19.983571	3908608	1024	52	1969.2307692307693
	2021-05-02 23:01:19.983611	3910656	1024	40	2560.0
	2021-05-02 23:01:19.983661	3916800	1024	50	2048.0
	2021-05-02 23:01:19.983762	3920896	1024	101	1013.8613861386139
	2021-05-02 23:01:19.983794	3924992	1024	32	3200.0
	2021-05-02 23:01:19.983865	3933184	1024	71	1442.2535211267607
	2021-05-02 23:01:19.984724	3941376	1024	859	119.20838183934808
	2021-05-02 23:01:19.984884	3957760	1024	160	640.0
	2021-05-02 23:01:19.985058	3965952	1024	174	588.5057471264367
	2021-05-02 23:01:19.986052	3968000	1024	994	103.01810865191148
	2021-05-02 23:01:19.986231	3974144	1024	179	572.0670391061452
	2021-05-02 23:01:19.986305	3990528	1024	74	1383.7837837837837
	2021-05-02 23:01:19.986446	4006912	1024	141	726.2411347517731
	2021-05-02 23:01:19.986535	4017152	1024	89	1150.561797752809
	2021-05-02 23:01:19.986605	4025344	1024	70	1462.857142857143
	2021-05-02 23:01:19.986676	4033536	1024	71	1442.2535211267607
	2021-05-02 23:01:19.986729	4039680	1024	53	1932.0754716981132
	2021-05-02 23:01:19.986800	4047872	1024	71	1442.2535211267607
	2021-05-02 23:01:19.987799	4086784	1024	999	102.5025025025025
	2021-05-02 23:01:19.988800	4088832	1024	1001	102.2977022977023
	2021-05-02 23:01:19.989148	4123648	1024	348	294.2528735632184
	2021-05-02 23:01:19.989391	4152320	1024	243	421.3991769547325
	2021-05-02 23:01:19.989427	4156416	1024	36	2844.4444444444443
	2021-05-02 23:01:19.989497	4164608	1024	70	1462.857142857143
	2021-05-02 23:01:19.990293	4165632	588	796	73.86934673366834
	2021-05-02 23:01:19.990455	4180992	1024	162	632.0987654320987
	2021-05-02 23:01:19.990710	4205568	1024	255	401.5686274509804
	2021-05-02 23:01:19.990769	4209664	1024	59	1735.593220338983
	2021-05-02 23:01:19.990802	4213760	1024	33	3103.030303030303
	2021-05-02 23:01:19.990858	4217856	1024	56	1828.5714285714284
	2021-05-02 23:01:19.990889	4221952	1024	31	3303.2258064516127
	2021-05-02 23:01:19.990971	4228096	1024	82	1248.780487804878
